Time of calculation: 20210929-151001; value of objective: 25793.07158617956;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=150000;  cvar=10000;  eta=0.011;  mu=0.6;  hours_of_constant_charging=20;  i=0.05;  T=5
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_1,energy_demand,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_1,pE_charged,pE_charged_1,pE_input,pE_input_1,pE_output,pE_output_1,traffic_flow_0,energy_demand_0,pYi_dir_0,pE_charged_0,pE_input_0,pE_output_0
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31709.9999999998,228883.80989013438,77129.62227259546,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1510.6331452748868,509.05550699913,31485.99999999933,151754.18761753893,1.0,0.0,0.0,1001.5776382757568
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,0.0,72732.0809427628,0.0,1.0,1.0,0.0,847.7087198344938,0.0,1001.5776382757568,0.0,633.9006526634975,0.0,29897.99999542764,72732.0809427628,1.0,847.7087198344938,1001.5776382757568,633.9006526634975
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,30234.999996719125,109130.95569981833,109130.95569981833,1.0,1.0,1.0,786.700644525446,786.700644525446,509.05550699913,509.05550699913,442.61917009248486,442.61917009248486,0.0,0.0,0.0,0.0,0.0,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35565.0,227454.84943410664,99032.43203384092,1.0,2.0,1.0,2000.0,1000.0,1076.5198227559822,442.61917009248486,577.7218290210859,96.23322151583477,35583.0,128422.41740026572,1.0,1000.0,633.9006526634975,481.48860750525114
A1,'Schallaburg',76.81,1.0,1.0,29188.0,29188.0,136934.36037638868,136934.36037638868,1.0,1.0,1.0,1000.0,1000.0,96.23322151583477,96.23322151583477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,0.0,78562.33219617409,0.0,1.0,1.0,0.0,1000.0,0.0,481.48860750525114,0.0,0.0,0.0,28377.0,78562.33219617409,1.0,1000.0,481.48860750525114,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,0.0,60488.07492270462,0.0,1.0,1.0,0.0,399.22129448985044,0.0,0.0,0.0,0.0,0.0,27048.0,60488.07492270462,1.0,399.22129448985044,0.0,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,27161.40445083877,104129.25066774894,104129.25066774894,1.0,1.0,1.0,687.2530544071429,687.2530544071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,0.0,72226.10016870651,0.0,1.0,1.0,0.0,476.6922611134629,0.0,0.0,0.0,0.0,0.0,26898.000000000207,72226.10016870651,1.0,476.6922611134629,0.0,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,0.0,92117.57063469278,0.0,1.0,1.0,0.0,607.9759661889723,0.0,0.0,0.0,0.0,0.0,25545.0,92117.57063469278,1.0,607.9759661889723,0.0,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,25407.0,122199.48177898517,122199.48177898517,1.0,1.0,1.0,806.5165797413019,806.5165797413019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Strengberg',136.0,0.0,0.0,25773.0,0.0,85730.10314081071,0.0,1.0,1.0,0.0,565.8186807293506,0.0,0.0,0.0,0.0,0.0,25773.0,85730.10314081071,1.0,565.8186807293506,0.0,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,28172.0,72532.38382040594,72532.38382040594,1.0,1.0,1.0,478.71373321467917,478.71373321467917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,29648.737115098505,86236.6993060754,86236.6993060754,1.0,1.0,1.0,569.1622154200976,569.1622154200976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,0.0,122843.35235918174,0.0,1.0,1.0,0.0,810.7661255705995,0.0,0.0,0.0,0.0,0.0,29791.88732837659,122843.35235918174,1.0,810.7661255705995,0.0,0.0
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,46681.64620523784,108599.64670259466,108599.64670259466,1.0,1.0,1.0,716.7576682371247,716.7576682371247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,0.0,137729.45647842763,0.0,1.0,1.0,0.0,909.0144127576223,0.0,0.0,0.0,0.0,0.0,48225.58896718505,137729.45647842763,1.0,909.0144127576223,0.0,0.0
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,22273.0,132032.00498622254,132032.00498622254,1.0,1.0,1.0,871.4112329090686,871.4112329090686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Allhaming Nord',182.6,0.0,1.0,22478.0,0.0,52074.59618392183,0.0,1.0,1.0,0.0,343.69233481388403,0.0,0.0,0.0,0.0,0.0,22478.0,52074.59618392183,1.0,343.69233481388403,0.0,0.0
A1,'Lindach Nord',212.26,0.0,0.0,24091.0,0.0,143292.1869458095,0.0,1.0,1.0,0.0,945.7284338423426,0.0,0.0,0.0,0.0,0.0,24091.0,143292.1869458095,1.0,945.7284338423426,0.0,0.0
A1,'Lindach Süd',212.27,1.0,0.0,24205.0,24205.0,88500.71292866017,88500.71292866017,1.0,1.0,1.0,584.104705329157,584.104705329157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Hainbach Süd',230.7,1.0,1.0,16641.0,16641.0,43626.88664048988,43626.88664048988,1.0,1.0,1.0,287.9374518272332,287.9374518272332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Hainbach Nord',230.72,0.0,1.0,15023.0,0.0,55447.073726717535,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,365.95068659633574,0.0,15023.0,55447.073726717535,1.0,0.0,0.0,365.95068659633574
A1,'Straß',243.67,1.0,1.0,16828.67483549712,16828.67483549712,52286.93331258195,52286.93331258195,1.0,1.0,1.0,345.0937598630408,345.0937598630408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Oberwang',251.03,0.0,1.0,15727.0,0.0,64059.905884903295,0.0,1.0,1.0,0.0,0.0,0.0,365.95068659633574,0.0,788.7460654366974,0.0,15727.0,64059.905884903295,1.0,0.0,365.95068659633574,788.7460654366974
A1,'Mondsee',259.23,2.0,0.0,31060.001681777,15333.000799448411,108891.47151975876,83549.07618259931,1.0,2.0,1.0,1197.6881500744723,551.4239028051554,788.7460654366974,0.0,309.74162739263284,0.0,15727.000882328592,25342.39533715945,1.0,646.2642472693169,788.7460654366974,309.74162739263284
