highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_1,energy_demand,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_1,pE_charged,pE_charged_1,pE_input,pE_input_1,pE_output,pE_output_1,traffic_flow_0,energy_demand_0,pYi_dir_0,pE_charged_0,pE_input_0,pE_output_0
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.00000000002,13297.00000000001,59974.325349551335,14541.089445096652,1.0,2.0,1.0,545.4108944509665,145.4108944509665,0.0,0.0,54.33235904454682,0.0,12193.00000000001,45433.23590445468,1.0,400.0,0.0,54.33235904454682
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31709.9999999998,111561.50482266714,77129.62227259546,0.0,1.0,1.0,400.0,400.0,54.33235904454682,0.0,769.9474072712185,371.29622272595475,31485.99999999933,34431.882550071685,0.0,0.0,54.33235904454682,398.65118454526373
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,30234.999996719125,109130.95569981833,109130.95569981833,1.0,3.0,3.0,1200.0,1200.0,371.29622272595475,371.29622272595475,262.6057797241381,262.6057797241381,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,0.0,72732.0809427628,0.0,1.0,2.0,0.0,800.0,0.0,398.65118454526373,0.0,325.9719939728917,0.0,29897.99999542764,72732.0809427628,2.0,800.0,398.65118454526373,325.9719939728917
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35565.0,227454.84943410664,99032.43203384092,1.0,7.0,3.0,2782.828900987208,1200.0,588.5777736970298,262.6057797241381,80.29736705088823,52.93010006254724,35583.0,128422.41740026572,4.0,1582.8289009872078,325.9719939728917,27.367266988340987
A1,'Schallaburg',76.81,1.0,1.0,29188.0,29188.0,136934.36037638868,136934.36037638868,1.0,3.0,3.0,1200.0,1200.0,52.93010006254724,52.93010006254724,222.27370382643414,222.27370382643414,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,0.0,78562.33219617409,0.0,1.0,1.0,0.0,400.0,0.0,27.367266988340987,0.0,412.9905889500819,0.0,28377.0,78562.33219617409,1.0,400.0,27.367266988340987,412.9905889500819
A1,'Ornding',88.04,0.0,1.0,27048.0,0.0,60488.07492270462,0.0,1.0,2.0,0.0,661.3080462111209,0.0,412.9905889500819,0.0,356.5632919660071,0.0,27048.0,60488.07492270462,2.0,661.3080462111209,412.9905889500819,356.5632919660071
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,27161.40445083877,104129.25066774894,104129.25066774894,1.0,3.0,3.0,1200.0,1200.0,222.27370382643414,222.27370382643414,63.56621050392357,63.56621050392357,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,0.0,72226.10016870651,0.0,1.0,2.0,0.0,800.0,0.0,356.5632919660071,0.0,278.82429365307223,0.0,26898.000000000207,72226.10016870651,2.0,800.0,356.5632919660071,278.82429365307223
A1,'Viehdorf',118.17,0.0,1.0,25545.0,0.0,92117.57063469278,0.0,1.0,3.0,0.0,1200.0,0.0,278.82429365307223,0.0,0.0,0.0,25545.0,92117.57063469278,3.0,1200.0,278.82429365307223,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,25407.0,56128.53142795883,56128.53142795883,1.0,1.0,1.0,400.0,400.0,63.56621050392357,63.56621050392357,224.85152478351188,224.85152478351188,0.0,0.0,0.0,0.0,0.0,0.0
