Time of calculation: 20210929-151027; value of objective: 21897.14201661203;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=150000;  cvar=10000;  eta=0.011;  mu=0.4;  hours_of_constant_charging=20;  i=0.05;  T=5
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,energy_demand,energy_demand_0,pXi_dir,pYi_dir,pYi_dir_0,pE_charged,pE_charged_0,pE_input,pE_input_0,pE_output,pE_output_0,traffic_flow_1,energy_demand_1,pYi_dir_1,pE_charged_1,pE_input_1,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,228883.80989013438,151754.18761753893,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1007.0887635165914,667.7184255171713,31709.9999999998,77129.62227259546,1.0,0.0,0.0,339.37033799942003
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,72732.0809427628,72732.0809427628,1.0,1.0,1.0,0.0,0.0,667.7184255171713,667.7184255171713,987.7395816653277,987.7395816653277,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,109130.95569981833,0.0,1.0,1.0,0.0,0.0,0.0,339.37033799942003,0.0,819.5465430786207,0.0,30234.999996719125,109130.95569981833,1.0,0.0,339.37033799942003,819.5465430786207
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,227454.84943410664,128422.41740026572,1.0,2.0,1.0,1022.4204392331939,164.62000954956306,1807.2861247439484,987.7395816653277,1785.6670230208238,1388.1782086769338,35565.0,99032.43203384092,1.0,857.8004296836308,819.5465430786207,397.4888143438899
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,136934.36037638868,0.0,1.0,1.0,0.0,1000.0,0.0,397.4888143438899,0.0,0.0,0.0,29188.0,136934.36037638868,1.0,1000.0,397.4888143438899,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,78562.33219617409,78562.33219617409,1.0,1.0,1.0,1000.0,1000.0,1388.1782086769338,1388.1782086769338,733.8524703400997,733.8524703400997,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,60488.07492270462,60488.07492270462,1.0,1.0,1.0,1000.0,1000.0,733.8524703400997,733.8524703400997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,104129.25066774894,0.0,1.0,1.0,0.0,458.16870293809535,0.0,0.0,0.0,0.0,0.0,27161.40445083877,104129.25066774894,1.0,458.16870293809535,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,72226.10016870651,72226.10016870651,1.0,1.0,1.0,317.7948407423087,317.7948407423087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,92117.57063469278,92117.57063469278,1.0,1.0,1.0,405.3173107926482,405.3173107926482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,122199.48177898517,0.0,1.0,1.0,0.0,537.6777198275347,0.0,0.0,0.0,0.0,0.0,25407.0,122199.48177898517,1.0,537.6777198275347,0.0,0.0
